ISIN,Company Name,Year,RGS Product Category,Company Product Category Revenue
AT000000STR1,STRABAG SE,2021,"Infrastructure and Civil Engineering, and Construction",17482082742
AT0000606306,Raiffeisen Bank International AG,2016,Corporate and Commercial Banking Services,5190523130
AT0000606306,Raiffeisen Bank International AG,2017,Corporate and Commercial Banking Services,5896355882
AT0000606306,Raiffeisen Bank International AG,2018,Corporate and Commercial Banking Services,6249791369
AT0000606306,Raiffeisen Bank International AG,2019,Corporate and Commercial Banking Services,6128276962
AT0000606306,Raiffeisen Bank International AG,2020,Corporate and Commercial Banking Services,5922220841
AT0000606306,Raiffeisen Bank International AG,2021,Corporate and Commercial Banking Services,6583633859
AT0000606306,Raiffeisen Bank International AG,2022,Corporate and Commercial Banking Services,10204960680
AT0000606306,Raiffeisen Bank International AG,2023,Corporate and Commercial Banking Services,9800313101
AT0000609607,PORR AG,2021,Commercial Property Engineering and Construction,349504728
AT0000609607,PORR AG,2021,"Engineering, Technical Consulting, and Industrial Design Services",300321513
AT0000609607,PORR AG,2021,"Infrastructure and Civil Engineering, and Construction",4213419621
AT0000609607,PORR AG,2021,Railroads and Rail Services,443075650
AT0000609607,PORR AG,2021,Residential Property Engineering and Construction,804589835
AT0000644505,Lenzing AG,2015,Industrial and Engineering Textiles,32176207
AT0000644505,Lenzing AG,2015,Paper and Related Products,2090809250
AT0000644505,Lenzing AG,2015,Unprocessed Textiles,24418938
AT0000644505,Lenzing AG,2016,Industrial and Engineering Textiles,14758061
AT0000644505,Lenzing AG,2016,Paper and Related Products,2234080659
AT0000644505,Lenzing AG,2016,Unprocessed Textiles,2076803
AT0000644505,Lenzing AG,2017,Industrial and Engineering Textiles,15372644
AT0000644505,Lenzing AG,2017,Paper and Related Products,2695202083
AT0000644505,Lenzing AG,2017,Unprocessed Textiles,2510873
AT0000644505,Lenzing AG,2018,Industrial and Engineering Textiles,11208584
AT0000644505,Lenzing AG,2018,Paper and Related Products,2473769285
AT0000644505,Lenzing AG,2018,Unprocessed Textiles,2530934
AT0000644505,Lenzing AG,2019,Industrial and Engineering Textiles,12962624
AT0000644505,Lenzing AG,2019,Paper and Related Products,2347387775
AT0000644505,Lenzing AG,2019,Unprocessed Textiles,2770329
AT0000644505,Lenzing AG,2020,Industrial and Engineering Textiles,11037644
AT0000644505,Lenzing AG,2020,Paper and Related Products,1984180723
AT0000644505,Lenzing AG,2020,Unprocessed Textiles,2357781
AT0000644505,Lenzing AG,2021,Paper and Related Products,2487536640
AT0000644505,Lenzing AG,2021,Unprocessed Textiles,6960783
AT0000644505,Lenzing AG,2022,Paper and Related Products,2740548506
AT0000644505,Lenzing AG,2022,Unprocessed Textiles,5382287
AT0000652011,Erste Group Bank AG,2015,Corporate and Commercial Banking Services,7077898137.31096
AT0000652011,Erste Group Bank AG,2015,Sales and Trading,458881843.689044
AT0000652011,Erste Group Bank AG,2016,Corporate and Commercial Banking Services,6987642507.46042
AT0000652011,Erste Group Bank AG,2016,Sales and Trading,567795413.539583
AT0000652011,Erste Group Bank AG,2017,Corporate and Commercial Banking Services,7070367433.86945
AT0000652011,Erste Group Bank AG,2017,Sales and Trading,610415931.130546
AT0000652011,Erste Group Bank AG,2018,Corporate and Commercial Banking Services,7534883280.08625
AT0000652011,Erste Group Bank AG,2018,Sales and Trading,608929013.913747
AT0000652011,Erste Group Bank AG,2019,Corporate and Commercial Banking Services,7511661946.4508
AT0000652011,Erste Group Bank AG,2019,Sales and Trading,590355163.549198
AT0000652011,Erste Group Bank AG,2020,Corporate and Commercial Banking Services,7542507941.62823
AT0000652011,Erste Group Bank AG,2020,Sales and Trading,602381500.371773
AT0000652011,Erste Group Bank AG,2021,Corporate and Commercial Banking Services,8417438218.44603
AT0000652011,Erste Group Bank AG,2021,Sales and Trading,715255744.553971
AT0000652011,Erste Group Bank AG,2022,Corporate and Commercial Banking Services,8147376528.96368
AT0000652011,Erste Group Bank AG,2022,Sales and Trading,840976273.036325
AT0000652011,Erste Group Bank AG,2023,Corporate and Commercial Banking Services,10548269739.0484
AT0000652011,Erste Group Bank AG,2023,Sales and Trading,833715513.951623
AT0000720008,Telekom Austria AG,2021,Wireless and Broadband Telecommunication Services,5612691490
AT0000730007,ANDRITZ AG,2015,Generators and Power Turbines,2034666671
AT0000730007,ANDRITZ AG,2015,Paper and Related Products,2435550399
AT0000730007,ANDRITZ AG,2015,Steel Related Services,1905224568
AT0000730007,ANDRITZ AG,2015,Wastewater Management,696390042
AT0000730007,ANDRITZ AG,2016,Generators and Power Turbines,1938564242
AT0000730007,ANDRITZ AG,2016,Paper and Related Products,2316787466
AT0000730007,ANDRITZ AG,2016,Steel Related Services,1768137961
AT0000730007,ANDRITZ AG,2016,Wastewater Management,656806837
AT0000730007,ANDRITZ AG,2017,Generators and Power Turbines,1785602791
AT0000730007,ANDRITZ AG,2017,Paper and Related Products,2323182055
AT0000730007,ANDRITZ AG,2017,Steel Related Services,1853799972
AT0000730007,ANDRITZ AG,2017,Wastewater Management,679874980
AT0000730007,ANDRITZ AG,2018,Generators and Power Turbines,1790296149
AT0000730007,ANDRITZ AG,2018,Paper and Related Products,2634576956
AT0000730007,ANDRITZ AG,2018,Steel Related Services,1929022919
AT0000730007,ANDRITZ AG,2018,Wastewater Management,761711303
AT0000730007,ANDRITZ AG,2019,Generators and Power Turbines,1646130471
AT0000730007,ANDRITZ AG,2019,Paper and Related Products,3211636985
AT0000730007,ANDRITZ AG,2019,Steel Related Services,1832054460
AT0000730007,ANDRITZ AG,2019,Wastewater Management,779927154
AT0000730007,ANDRITZ AG,2020,Generators and Power Turbines,1477372687
AT0000730007,ANDRITZ AG,2020,Paper and Related Products,3806357585
AT0000730007,ANDRITZ AG,2020,Steel Related Services,1619334845
AT0000730007,ANDRITZ AG,2020,Wastewater Management,734289462
AT0000730007,ANDRITZ AG,2021,Generators and Power Turbines,1589882568
AT0000730007,ANDRITZ AG,2021,Paper and Related Products,3629390687
AT0000730007,ANDRITZ AG,2021,Steel Related Services,1614704168
AT0000730007,ANDRITZ AG,2021,Wastewater Management,805165419
AT0000730007,ANDRITZ AG,2022,Generators and Power Turbines,1617449484
AT0000730007,ANDRITZ AG,2022,Paper and Related Products,3774153893
AT0000730007,ANDRITZ AG,2022,Steel Related Services,1703839573
AT0000730007,ANDRITZ AG,2022,Wastewater Management,831951274
AT0000730007,ANDRITZ AG,2023,Generators and Power Turbines,1645133640
AT0000730007,ANDRITZ AG,2023,Paper and Related Products,4428573917
AT0000730007,ANDRITZ AG,2023,Steel Related Services,1989793300
AT0000730007,ANDRITZ AG,2023,Wastewater Management,1298960418
AT0000741053,EVN AG,2021,Diversified Utilities,880851065
AT0000741053,EVN AG,2021,"Gas Network Supply, Management, and Maintenance",182742317
AT0000741053,EVN AG,2021,"Power Distribution, Storage and Grid Maintenance",1767375887
AT0000743059,OMV AG,2015,"Gas Network Supply, Management, and Maintenance",4578754579
AT0000743059,OMV AG,2015,Oil and Gas Services,1109112319
AT0000743059,OMV AG,2015,Oil and Gas Transportation,18782127323
AT0000743059,OMV AG,2016,"Gas Network Supply, Management, and Maintenance",3839289858
AT0000743059,OMV AG,2016,Oil and Gas Services,1072680710
AT0000743059,OMV AG,2016,Oil and Gas Transportation,15402513680
AT0000743059,OMV AG,2017,"Gas Network Supply, Management, and Maintenance",5790258628
AT0000743059,OMV AG,2017,Oil and Gas Services,1603068284
AT0000743059,OMV AG,2017,Oil and Gas Transportation,16889255000
AT0000743059,OMV AG,2018,"Gas Network Supply, Management, and Maintenance",6914913075
AT0000743059,OMV AG,2018,Oil and Gas Services,2485207642
AT0000743059,OMV AG,2018,Oil and Gas Transportation,16812303950
AT0000743059,OMV AG,2019,"Gas Network Supply, Management, and Maintenance",6549784536
AT0000743059,OMV AG,2019,Oil and Gas Services,2903906186
AT0000743059,OMV AG,2019,Oil and Gas Transportation,16881269861
AT0000743059,OMV AG,2020,Oil and Gas Services,1873254912
AT0000743059,OMV AG,2020,Oil and Gas Transportation,18376496096
AT0000743059,OMV AG,2021,Oil and Gas Services,2157342720
AT0000743059,OMV AG,2021,Oil and Gas Transportation,26310942720
AT0000743059,OMV AG,2021,Plastics and Petrochemicals,11944949760
AT0000743059,OMV AG,2022,Oil and Gas Services,25915033500
AT0000743059,OMV AG,2022,Oil and Gas Transportation,27629574000
AT0000743059,OMV AG,2022,Plastics and Petrochemicals,13130897250
AT0000743059,OMV AG,2023,Oil and Gas Services,22074800
AT0000743059,OMV AG,2023,Oil and Gas Transportation,43533713080
AT0000746409,VERBUND AG Class A,2015,Diversified Utilities,2438743542
AT0000746409,VERBUND AG Class A,2015,"Power Distribution, Storage and Grid Maintenance",787241624
AT0000746409,VERBUND AG Class A,2016,Diversified Utilities,2294397590
AT0000746409,VERBUND AG Class A,2016,Financial Data Processing and Analytics Software Solutions,3164250
AT0000746409,VERBUND AG Class A,2016,"Power Distribution, Storage and Grid Maintenance",651519051
AT0000746409,VERBUND AG Class A,2017,Diversified Utilities,2637317508
AT0000746409,VERBUND AG Class A,2017,Financial Data Processing and Analytics Software Solutions,3962641
AT0000746409,VERBUND AG Class A,2017,"Power Distribution, Storage and Grid Maintenance",857011112
AT0000746409,VERBUND AG Class A,2018,Diversified Utilities,2280583829
AT0000746409,VERBUND AG Class A,2018,Financial Data Processing and Analytics Software Solutions,3429449
AT0000746409,VERBUND AG Class A,2018,"Power Distribution, Storage and Grid Maintenance",971563006
AT0000746409,VERBUND AG Class A,2019,Diversified Utilities,3494004169
AT0000746409,VERBUND AG Class A,2019,Financial Data Processing and Analytics Software Solutions,3928748
AT0000746409,VERBUND AG Class A,2019,"Power Distribution, Storage and Grid Maintenance",874202604
AT0000746409,VERBUND AG Class A,2020,Diversified Utilities,3096193046
AT0000746409,VERBUND AG Class A,2020,Financial Data Processing and Analytics Software Solutions,3670650
AT0000746409,VERBUND AG Class A,2020,"Power Distribution, Storage and Grid Maintenance",857830842
AT0000746409,VERBUND AG Class A,2021,Diversified Utilities,4044278784
AT0000746409,VERBUND AG Class A,2021,Financial Data Processing and Analytics Software Solutions,3523584
AT0000746409,VERBUND AG Class A,2021,"Power Distribution, Storage and Grid Maintenance",1381472256
AT0000746409,VERBUND AG Class A,2022,Diversified Utilities,8747688375
AT0000746409,VERBUND AG Class A,2022,Financial Data Processing and Analytics Software Solutions,4816125
AT0000746409,VERBUND AG Class A,2022,"Power Distribution, Storage and Grid Maintenance",2320409025
AT0000746409,VERBUND AG Class A,2023,Diversified Utilities,8763523221
AT0000746409,VERBUND AG Class A,2023,Financial Data Processing and Analytics Software Solutions,4000128
AT0000746409,VERBUND AG Class A,2023,"Power Distribution, Storage and Grid Maintenance",2529594329
AT0000785555,Semperit AG Holding,2015,Automotive Rubber Products,1014314299
AT0000785555,Semperit AG Holding,2016,Automotive Rubber Products,942899317
AT0000785555,Semperit AG Holding,2017,Automotive Rubber Products,986020114
AT0000785555,Semperit AG Holding,2018,Automotive Rubber Products,1036388892
AT0000785555,Semperit AG Holding,2019,Automotive Rubber Products,940805716
AT0000785555,Semperit AG Holding,2020,Automotive Rubber Products,1057458538
AT0000785555,Semperit AG Holding,2021,Automotive Rubber Products,1397311870
AT0000785555,Semperit AG Holding,2022,Automotive Rubber Products,819601275
AT0000785555,Semperit AG Holding,2023,Automotive Rubber Products,779570851
AT0000831706,Wienerberger AG,2015,"Bricks, Clay, and Clay Derivatives",3273490045.1848
AT0000831706,Wienerberger AG,2015,Other Business Support Services,22618353.8151975
AT0000831706,Wienerberger AG,2016,"Bricks, Clay, and Clay Derivatives",3264550787.52491
AT0000831706,Wienerberger AG,2016,Other Business Support Services,25090710.4750856
AT0000831706,Wienerberger AG,2017,"Bricks, Clay, and Clay Derivatives",3492954557.8319
AT0000831706,Wienerberger AG,2017,Other Business Support Services,25870869.168096
AT0000831706,Wienerberger AG,2018,"Bricks, Clay, and Clay Derivatives",3870038072.79793
AT0000831706,Wienerberger AG,2018,Other Business Support Services,29127941.2020708
AT0000831706,Wienerberger AG,2019,"Bricks, Clay, and Clay Derivatives",3879632559
AT0000831706,Wienerberger AG,2020,"Bricks, Clay, and Clay Derivatives",3824157147
AT0000831706,Wienerberger AG,2021,"Bricks, Clay, and Clay Derivatives",4694009198
AT0000831706,Wienerberger AG,2022,"Bricks, Clay, and Clay Derivatives",5230417546
AT0000831706,Wienerberger AG,2023,"Bricks, Clay, and Clay Derivatives",4566999960
AT0000837307,Zumtobel Group AG,2015,Accounting Services,88639
AT0000837307,Zumtobel Group AG,2015,Lighting Fixtures and Wiring,1502943620
AT0000837307,Zumtobel Group AG,2016,Accounting Services,33853
AT0000837307,Zumtobel Group AG,2016,Lighting Fixtures and Wiring,1423828506
AT0000837307,Zumtobel Group AG,2017,Accounting Services,60233
AT0000837307,Zumtobel Group AG,2017,Lighting Fixtures and Wiring,1413074177
AT0000837307,Zumtobel Group AG,2018,Accounting Services,34478
AT0000837307,Zumtobel Group AG,2018,Lighting Fixtures and Wiring,1335441671
AT0000837307,Zumtobel Group AG,2019,Accounting Services,1269783
AT0000837307,Zumtobel Group AG,2019,Lighting Fixtures and Wiring,1252225907
AT0000837307,Zumtobel Group AG,2020,Accounting Services,128042
AT0000837307,Zumtobel Group AG,2020,Lighting Fixtures and Wiring,1226789139
AT0000837307,Zumtobel Group AG,2021,Lighting Fixtures and Wiring,1322772042
AT0000837307,Zumtobel Group AG,2022,Lighting Fixtures and Wiring,1258683472
AT0000937503,voestalpine AG,2015,Steel Related Services,2501883107
AT0000937503,voestalpine AG,2015,Steel and Related Products,10111459434
AT0000937503,voestalpine AG,2016,Steel Related Services,2552373170
AT0000937503,voestalpine AG,2016,Steel and Related Products,9527654810
AT0000937503,voestalpine AG,2017,Steel Related Services,3327438112
AT0000937503,voestalpine AG,2017,Steel and Related Products,12535297533
AT0000937503,voestalpine AG,2018,Steel Related Services,3252896111
AT0000937503,voestalpine AG,2018,Steel and Related Products,11973734296
AT0000937503,voestalpine AG,2019,Steel Related Services,3077348472
AT0000937503,voestalpine AG,2019,Steel and Related Products,10876604317
AT0000937503,voestalpine AG,2020,Steel Related Services,2965985659
